Time Stamp,Time Zone,Fuel Category,Gen MW,,,,,
1/1/2018 22:40,EST,Hydro,3113,,,,,
1/1/2018 22:45,EST,Dual Fuel,5189,,,,,
1/1/2018 22:45,EST,Natural Gas,2364,,,,,
1/1/2018 22:45,EST,Nuclear,5413,,,,,
1/1/2018 22:45,EST,Other Fossil Fuels,832,,,,,
1/1/2018 22:45,EST,Other Renewables,259,,,,,
1/1/2018 22:45,EST,Wind,608,,,,,
1/1/2018 22:45,EST,Hydro,3100,,,,,
1/1/2018 22:50,EST,Dual Fuel,5121,,,,,
1/1/2018 22:50,EST,Natural Gas,2448,,,,,
1/1/2018 22:50,EST,Nuclear,5413,,,,,
1/1/2018 22:50,EST,Other Fossil Fuels,833,,,,,
1/1/2018 22:50,EST,Other Renewables,259,,,,,
1/1/2018 22:50,EST,Wind,600,,,,,
1/1/2018 22:50,EST,Hydro,2983,,,,,
1/1/2018 22:55,EST,Dual Fuel,5039,,,,,
1/1/2018 22:55,EST,Natural Gas,2486,,,,,
1/1/2018 22:55,EST,Nuclear,5413,,,,,
1/1/2018 22:55,EST,Other Fossil Fuels,833,,,,,
1/1/2018 22:55,EST,Other Renewables,255,,,,,
1/1/2018 22:55,EST,Wind,599,,,,,
1/1/2018 22:55,EST,Hydro,2878,,,,,
1/1/2018 23:00,EST,Dual Fuel,4929,,,,,
1/1/2018 23:00,EST,Natural Gas,2511,,,,,
1/1/2018 23:00,EST,Nuclear,5414,,,,,
1/1/2018 23:00,EST,Other Fossil Fuels,832,,,,,
1/1/2018 23:00,EST,Other Renewables,255,,,,,
1/1/2018 23:00,EST,Wind,605,,,,,
1/1/2018 23:00,EST,Hydro,2816,,,,,
1/1/2018 23:05,EST,Dual Fuel,5000,,,,,
1/1/2018 23:05,EST,Natural Gas,2580,,,,,
1/1/2018 23:05,EST,Nuclear,5416,,,,,
1/1/2018 23:05,EST,Other Fossil Fuels,834,,,,,
1/1/2018 23:05,EST,Other Renewables,254,,,,,
1/1/2018 23:05,EST,Wind,607,,,,,
1/1/2018 23:05,EST,Hydro,2759,,,,,
1/1/2018 23:10,EST,Dual Fuel,5038,,,,,
1/1/2018 23:10,EST,Natural Gas,2656,,,,,
1/1/2018 23:10,EST,Nuclear,5415,,,,,
1/1/2018 23:10,EST,Other Fossil Fuels,831,,,,,
1/1/2018 23:10,EST,Other Renewables,256,,,,,
1/1/2018 23:10,EST,Wind,597,,,,,
1/1/2018 23:10,EST,Hydro,2657,,,,,
1/1/2018 23:15,EST,Dual Fuel,5006,,,,,
1/1/2018 23:15,EST,Natural Gas,2729,,,,,
1/1/2018 23:15,EST,Nuclear,5412,,,,,
1/1/2018 23:15,EST,Other Fossil Fuels,833,,,,,
1/1/2018 23:15,EST,Other Renewables,257,,,,,
1/1/2018 23:15,EST,Wind,588,,,,,
1/1/2018 23:15,EST,Hydro,2574,,,,,
1/1/2018 23:20,EST,Dual Fuel,5019,,,,,
1/1/2018 23:20,EST,Natural Gas,2773,,,,,
1/1/2018 23:20,EST,Nuclear,5415,,,,,
1/1/2018 23:20,EST,Other Fossil Fuels,832,,,,,
1/1/2018 23:20,EST,Other Renewables,256,,,,,
1/1/2018 23:20,EST,Wind,587,,,,,
1/1/2018 23:20,EST,Hydro,2443,,,,,
1/1/2018 23:25,EST,Dual Fuel,4971,,,,,
1/1/2018 23:25,EST,Natural Gas,2801,,,,,
1/1/2018 23:25,EST,Nuclear,5412,,,,,
1/1/2018 23:25,EST,Other Fossil Fuels,832,,,,,
1/1/2018 23:25,EST,Other Renewables,255,,,,,
1/1/2018 23:25,EST,Wind,569,,,,,
1/1/2018 23:25,EST,Hydro,2349,,,,,
1/1/2018 23:30,EST,Dual Fuel,4942,,,,,
1/1/2018 23:30,EST,Natural Gas,2804,,,,,
1/1/2018 23:30,EST,Nuclear,5414,,,,,
1/1/2018 23:30,EST,Other Fossil Fuels,833,,,,,
1/1/2018 23:30,EST,Other Renewables,254,,,,,
1/1/2018 23:30,EST,Wind,560,,,,,
1/1/2018 23:30,EST,Hydro,2253,,,,,
1/1/2018 23:35,EST,Dual Fuel,4904,,,,,
1/1/2018 23:35,EST,Natural Gas,2804,,,,,
1/1/2018 23:35,EST,Nuclear,5414,,,,,
1/1/2018 23:35,EST,Other Fossil Fuels,832,,,,,
1/1/2018 23:35,EST,Other Renewables,257,,,,,
1/1/2018 23:35,EST,Wind,553,,,,,
1/1/2018 23:35,EST,Hydro,2192,,,,,
1/1/2018 23:40,EST,Dual Fuel,4858,,,,,
1/1/2018 23:40,EST,Natural Gas,2805,,,,,
1/1/2018 23:40,EST,Nuclear,5413,,,,,
1/1/2018 23:40,EST,Other Fossil Fuels,833,,,,,
1/1/2018 23:40,EST,Other Renewables,253,,,,,
1/1/2018 23:40,EST,Wind,540,,,,,
1/1/2018 23:40,EST,Hydro,2170,,,,,
1/1/2018 23:45,EST,Dual Fuel,4747,,,,,
1/1/2018 23:45,EST,Natural Gas,2811,,,,,
1/1/2018 23:45,EST,Nuclear,5414,,,,,
1/1/2018 23:45,EST,Other Fossil Fuels,832,,,,,
1/1/2018 23:45,EST,Other Renewables,258,,,,,
1/1/2018 23:45,EST,Wind,528,,,,,
1/1/2018 23:45,EST,Hydro,2232,,,,,
1/1/2018 23:50,EST,Dual Fuel,4614,,,,,
1/1/2018 23:50,EST,Natural Gas,2818,,,,,
1/1/2018 23:50,EST,Nuclear,5412,,,,,
1/1/2018 23:50,EST,Other Fossil Fuels,833,,,,,
1/1/2018 23:50,EST,Other Renewables,255,,,,,
1/1/2018 23:50,EST,Wind,529,,,,,
1/1/2018 23:50,EST,Hydro,2232,,,,,
1/1/2018 23:55,EST,Dual Fuel,4583,,,,,
1/1/2018 23:55,EST,Natural Gas,2828,,,,,
1/1/2018 23:55,EST,Nuclear,5414,,,,,
1/1/2018 23:55,EST,Other Fossil Fuels,832,,,,,
1/1/2018 23:55,EST,Other Renewables,258,,,,,
1/1/2018 23:55,EST,Wind,532,,,,,
1/1/2018 23:55,EST,Hydro,2193,,,,,
1/2/2018 0:00,EST,Dual Fuel,4587,,,,,
1/2/2018 0:00,EST,Natural Gas,2845,,,,,
1/2/2018 0:00,EST,Nuclear,5416,,,,,
1/2/2018 0:00,EST,Other Fossil Fuels,832,,,,,
1/2/2018 0:00,EST,Other Renewables,258,,,,,
1/2/2018 0:00,EST,Wind,536,,,,,
1/2/2018 0:00,EST,Hydro,2162,,,,,
